Event Time (UTC),GPS Time (UTC),Horizontal Accuracy,Latitude,Longitude,Speed (GPS),City,Cellular Carrier,Carrier MCC,Carrier MNC,Google Play Services Status,Device ID,IP Address,Device Language,Device Model,Device OS,Device OS Version,Region,Session Start Time (UTC),Analytics Event Type
2023-09-10 21:15:26.738,2023-09-10 21:15:22.505,4.094,-23.52062,-46.44044,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,10.53.218.174,pt,Redmi Note 7,android,10,pt_BR,2023-09-10 21:15:13.378,custom
2023-09-10 21:15:26.562,2023-09-10 21:15:22.505,4.094,-23.52062,-46.44044,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,10.53.218.174,pt,Redmi Note 7,android,10,pt_BR,2023-09-10 21:15:13.378,custom
2023-09-10 21:15:26.328,2023-09-10 21:15:22.505,4.094,-23.52062,-46.44044,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,10.53.218.174,pt,Redmi Note 7,android,10,pt_BR,2023-09-10 21:15:13.378,impression
2023-09-10 21:15:26.299,2023-09-10 21:15:22.505,4.094,-23.52062,-46.44044,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,10.53.218.174,pt,Redmi Note 7,android,10,pt_BR,2023-09-10 21:15:13.378,impression
2023-09-10 21:15:26.234,2023-09-10 21:15:22.505,4.094,-23.52062,-46.44044,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,10.53.218.174,pt,Redmi Note 7,android,10,pt_BR,2023-09-10 21:15:13.378,impression
2023-09-10 21:15:26.103,2023-09-10 21:15:22.505,4.094,-23.52062,-46.44044,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,10.53.218.174,pt,Redmi Note 7,android,10,pt_BR,2023-09-10 21:15:13.378,custom
2023-09-10 21:15:26.078,2023-09-10 21:15:22.505,4.094,-23.52062,-46.44044,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,10.53.218.174,pt,Redmi Note 7,android,10,pt_BR,2023-09-10 21:15:13.378,custom
2023-09-10 21:15:26.056,2023-09-10 21:15:18.913,10.624,-23.52064,-46.44044,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,10.53.218.174,pt,Redmi Note 7,android,10,pt_BR,2023-09-10 21:15:13.378,custom
2023-09-10 21:15:26.052,2023-09-10 21:15:18.913,10.624,-23.52064,-46.44044,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,10.53.218.174,pt,Redmi Note 7,android,10,pt_BR,2023-09-10 21:15:13.378,custom
2023-09-10 21:15:26.052,2023-09-10 21:15:18.913,10.624,-23.52064,-46.44044,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,10.53.218.174,pt,Redmi Note 7,android,10,pt_BR,2023-09-10 21:15:13.378,custom
2023-09-10 21:15:26.040,2023-09-10 21:15:18.913,10.624,-23.52064,-46.44044,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,10.53.218.174,pt,Redmi Note 7,android,10,pt_BR,2023-09-10 21:15:13.378,custom
2023-09-10 21:15:26.020,2023-09-10 21:15:18.913,10.624,-23.52064,-46.44044,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,10.53.218.174,pt,Redmi Note 7,android,10,pt_BR,2023-09-10 21:15:13.378,impression
2023-09-10 21:15:25.528,2023-09-10 21:15:18.913,10.624,-23.52064,-46.44044,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,10.53.218.174,pt,Redmi Note 7,android,10,pt_BR,2023-09-10 21:15:13.378,impression
2023-09-10 21:15:25.281,2023-09-10 21:15:18.913,10.624,-23.52064,-46.44044,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,10.53.218.174,pt,Redmi Note 7,android,10,pt_BR,2023-09-10 21:15:13.378,custom
2023-09-10 21:15:25.233,2023-09-10 21:15:18.913,10.624,-23.52064,-46.44044,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,10.53.218.174,pt,Redmi Note 7,android,10,pt_BR,2023-09-10 21:15:13.378,custom
2023-09-10 21:15:25.217,2023-09-10 21:15:18.913,10.624,-23.52064,-46.44044,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,10.53.218.174,pt,Redmi Note 7,android,10,pt_BR,2023-09-10 21:15:13.378,custom
2023-09-10 21:15:25.212,2023-09-10 21:15:18.913,10.624,-23.52064,-46.44044,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,10.53.218.174,pt,Redmi Note 7,android,10,pt_BR,2023-09-10 21:15:13.378,custom
2023-09-10 21:15:25.204,2023-09-10 21:15:18.913,10.624,-23.52064,-46.44044,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,10.53.218.174,pt,Redmi Note 7,android,10,pt_BR,2023-09-10 21:15:13.378,custom
2023-09-10 21:15:25.129,2023-09-10 21:15:18.913,10.624,-23.52064,-46.44044,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,10.53.218.174,pt,Redmi Note 7,android,10,pt_BR,2023-09-10 21:15:13.378,custom
2023-09-10 21:15:25.101,2023-09-10 21:15:18.913,10.624,-23.52064,-46.44044,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,10.53.218.174,pt,Redmi Note 7,android,10,pt_BR,2023-09-10 21:15:13.378,custom
2023-09-10 21:15:25.100,2023-09-10 21:15:18.913,10.624,-23.52064,-46.44044,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,10.53.218.174,pt,Redmi Note 7,android,10,pt_BR,2023-09-10 21:15:13.378,custom
2023-09-10 21:15:25.099,2023-09-10 21:15:18.913,10.624,-23.52064,-46.44044,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,10.53.218.174,pt,Redmi Note 7,android,10,pt_BR,2023-09-10 21:15:13.378,custom
2023-09-10 21:15:24.907,2023-09-10 21:15:18.913,10.624,-23.52064,-46.44044,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,10.53.218.174,pt,Redmi Note 7,android,10,pt_BR,2023-09-10 21:15:13.378,custom
2023-09-10 21:15:24.893,2023-09-10 21:15:18.913,10.624,-23.52064,-46.44044,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,10.53.218.174,pt,Redmi Note 7,android,10,pt_BR,2023-09-10 21:15:13.378,impression
2023-09-10 21:15:24.622,2023-09-10 21:15:18.913,10.624,-23.52064,-46.44044,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,10.53.218.174,pt,Redmi Note 7,android,10,pt_BR,2023-09-10 21:15:13.378,lifecycle
2023-09-10 21:15:24.552,2023-08-31 03:17:40.881,12.864,-23.59792,-46.68734,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,10.53.218.174,pt,Redmi Note 7,android,10,pt_BR,2023-09-10 21:15:13.378,custom
2023-09-10 21:15:24.415,2023-08-31 03:17:40.881,12.864,-23.59792,-46.68734,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,10.53.218.174,pt,Redmi Note 7,android,10,pt_BR,2023-09-10 21:15:13.378,custom
2023-09-10 21:15:24.414,2023-08-31 03:17:40.881,12.864,-23.59792,-46.68734,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,10.53.218.174,pt,Redmi Note 7,android,10,pt_BR,2023-09-10 21:15:13.378,custom
2023-09-10 21:15:24.399,2023-08-31 03:17:40.881,12.864,-23.59792,-46.68734,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,10.53.218.174,pt,Redmi Note 7,android,10,pt_BR,2023-09-10 21:15:13.378,custom
2023-09-10 21:15:24.335,2023-08-31 03:17:40.881,12.864,-23.59792,-46.68734,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,10.53.218.174,pt,Redmi Note 7,android,10,pt_BR,2023-09-10 21:15:13.378,custom
2023-09-10 21:15:24.307,2023-08-31 03:17:40.881,12.864,-23.59792,-46.68734,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,10.53.218.174,pt,Redmi Note 7,android,10,pt_BR,2023-09-10 21:15:13.378,impression
2023-09-10 21:15:24.128,2023-08-31 03:17:40.881,12.864,-23.59792,-46.68734,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,10.53.218.174,pt,Redmi Note 7,android,10,pt_BR,2023-09-10 21:15:13.378,custom
2023-09-10 21:15:24.064,2023-08-31 03:17:40.881,12.864,-23.59792,-46.68734,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,10.53.218.174,pt,Redmi Note 7,android,10,pt_BR,2023-09-10 21:15:13.378,custom
2023-09-10 21:15:23.818,2023-08-31 03:17:40.881,12.864,-23.59792,-46.68734,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,10.53.218.174,pt,Redmi Note 7,android,10,pt_BR,2023-09-10 21:15:13.378,custom
2023-09-10 21:15:23.803,2023-08-31 03:17:40.881,12.864,-23.59792,-46.68734,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,10.53.218.174,pt,Redmi Note 7,android,10,pt_BR,2023-09-10 21:15:13.378,impression
2023-09-10 21:15:23.764,2023-08-31 03:17:40.881,12.864,-23.59792,-46.68734,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,10.53.218.174,pt,Redmi Note 7,android,10,pt_BR,2023-09-10 21:15:13.378,custom
2023-09-10 21:15:23.420,2023-08-31 03:17:40.881,12.864,-23.59792,-46.68734,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,10.53.218.174,pt,Redmi Note 7,android,10,pt_BR,2023-09-10 21:15:13.378,custom
2023-09-10 21:15:23.046,2023-08-31 03:17:40.881,12.864,-23.59792,-46.68734,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,10.53.218.174,pt,Redmi Note 7,android,10,pt_BR,2023-09-10 21:15:13.378,custom
2023-09-10 21:15:22.698,2023-08-31 03:17:40.881,12.864,-23.59792,-46.68734,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,10.53.218.174,pt,Redmi Note 7,android,10,pt_BR,2023-09-10 21:15:13.378,custom
2023-09-10 21:15:21.871,2023-08-31 03:17:40.881,12.864,-23.59792,-46.68734,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,10.53.218.174,pt,Redmi Note 7,android,10,pt_BR,2023-09-10 21:15:13.378,custom
2023-09-10 21:15:21.049,2023-08-31 03:17:40.881,12.864,-23.59792,-46.68734,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,10.53.218.174,pt,Redmi Note 7,android,10,pt_BR,2023-09-10 21:15:13.378,custom
2023-09-10 21:15:19.993,2023-08-31 03:17:40.881,12.864,-23.59792,-46.68734,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,10.53.218.174,pt,Redmi Note 7,android,10,pt_BR,2023-09-10 21:15:13.378,custom
2023-09-10 21:15:19.836,2023-08-31 03:17:40.881,12.864,-23.59792,-46.68734,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,10.53.218.174,pt,Redmi Note 7,android,10,pt_BR,2023-09-10 21:15:13.378,custom
2023-09-10 21:15:19.237,2023-08-31 03:17:40.881,12.864,-23.59792,-46.68734,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,10.53.218.174,pt,Redmi Note 7,android,10,pt_BR,2023-09-10 21:15:13.378,impression
2023-09-10 22:55:46.470,2023-09-10 22:55:41.005,16.977,-23.5122,-46.51979,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,"",pt,Redmi Note 7,android,10,pt_BR,2023-09-10 22:55:36.500,impression
2023-09-10 22:55:46.470,2023-09-10 22:55:41.005,16.977,-23.5122,-46.51979,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,"",pt,Redmi Note 7,android,10,pt_BR,2023-09-10 22:55:36.500,impression
2023-09-10 22:55:46.467,2023-09-10 22:55:41.005,16.977,-23.5122,-46.51979,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,"",pt,Redmi Note 7,android,10,pt_BR,2023-09-10 22:55:36.500,impression
2023-09-10 22:55:45.921,2023-09-10 22:55:41.005,16.977,-23.5122,-46.51979,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,"",pt,Redmi Note 7,android,10,pt_BR,2023-09-10 22:55:36.500,impression
2023-09-10 22:55:45.895,2023-09-10 22:55:41.005,16.977,-23.5122,-46.51979,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,"",pt,Redmi Note 7,android,10,pt_BR,2023-09-10 22:55:36.500,impression
2023-09-10 22:55:45.894,2023-09-10 22:55:41.005,16.977,-23.5122,-46.51979,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,"",pt,Redmi Note 7,android,10,pt_BR,2023-09-10 22:55:36.500,impression
2023-09-10 22:55:45.893,2023-09-10 22:55:41.005,16.977,-23.5122,-46.51979,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,"",pt,Redmi Note 7,android,10,pt_BR,2023-09-10 22:55:36.500,impression
2023-09-10 22:55:45.892,2023-09-10 22:55:41.005,16.977,-23.5122,-46.51979,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,"",pt,Redmi Note 7,android,10,pt_BR,2023-09-10 22:55:36.500,impression
2023-09-10 22:55:45.677,2023-09-10 22:55:41.005,16.977,-23.5122,-46.51979,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,"",pt,Redmi Note 7,android,10,pt_BR,2023-09-10 22:55:36.500,impression
2023-09-10 22:55:45.661,2023-09-10 22:55:41.005,16.977,-23.5122,-46.51979,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,"",pt,Redmi Note 7,android,10,pt_BR,2023-09-10 22:55:36.500,impression
2023-09-10 22:55:45.660,2023-09-10 22:55:41.005,16.977,-23.5122,-46.51979,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,"",pt,Redmi Note 7,android,10,pt_BR,2023-09-10 22:55:36.500,impression
2023-09-10 22:55:45.660,2023-09-10 22:55:41.005,16.977,-23.5122,-46.51979,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,"",pt,Redmi Note 7,android,10,pt_BR,2023-09-10 22:55:36.500,impression
2023-09-10 22:55:45.659,2023-09-10 22:55:41.005,16.977,-23.5122,-46.51979,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,"",pt,Redmi Note 7,android,10,pt_BR,2023-09-10 22:55:36.500,impression
2023-09-10 22:55:45.646,2023-09-10 22:55:41.005,16.977,-23.5122,-46.51979,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,"",pt,Redmi Note 7,android,10,pt_BR,2023-09-10 22:55:36.500,impression
2023-09-10 22:55:45.646,2023-09-10 22:55:41.005,16.977,-23.5122,-46.51979,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,"",pt,Redmi Note 7,android,10,pt_BR,2023-09-10 22:55:36.500,impression
2023-09-10 22:55:45.645,2023-09-10 22:55:41.005,16.977,-23.5122,-46.51979,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,"",pt,Redmi Note 7,android,10,pt_BR,2023-09-10 22:55:36.500,impression
2023-09-10 22:55:45.644,2023-09-10 22:55:41.005,16.977,-23.5122,-46.51979,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,"",pt,Redmi Note 7,android,10,pt_BR,2023-09-10 22:55:36.500,impression
2023-09-10 22:55:45.642,2023-09-10 22:55:41.005,16.977,-23.5122,-46.51979,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,"",pt,Redmi Note 7,android,10,pt_BR,2023-09-10 22:55:36.500,impression
2023-09-10 22:55:45.641,2023-09-10 22:55:41.005,16.977,-23.5122,-46.51979,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,"",pt,Redmi Note 7,android,10,pt_BR,2023-09-10 22:55:36.500,impression
2023-09-10 22:55:45.640,2023-09-10 22:55:41.005,16.977,-23.5122,-46.51979,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,"",pt,Redmi Note 7,android,10,pt_BR,2023-09-10 22:55:36.500,impression
2023-09-10 22:55:45.640,2023-09-10 22:55:41.005,16.977,-23.5122,-46.51979,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,"",pt,Redmi Note 7,android,10,pt_BR,2023-09-10 22:55:36.500,impression
2023-09-10 22:55:45.638,2023-09-10 22:55:41.005,16.977,-23.5122,-46.51979,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,"",pt,Redmi Note 7,android,10,pt_BR,2023-09-10 22:55:36.500,impression
2023-09-10 22:55:45.636,2023-09-10 22:55:41.005,16.977,-23.5122,-46.51979,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,"",pt,Redmi Note 7,android,10,pt_BR,2023-09-10 22:55:36.500,impression
2023-09-10 22:55:44.777,2023-09-10 22:55:41.005,16.977,-23.5122,-46.51979,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,"",pt,Redmi Note 7,android,10,pt_BR,2023-09-10 22:55:36.500,custom
2023-09-10 22:55:44.719,2023-09-10 22:55:41.005,16.977,-23.5122,-46.51979,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,"",pt,Redmi Note 7,android,10,pt_BR,2023-09-10 22:55:36.500,impression
2023-09-10 22:55:44.671,2023-09-10 22:55:41.005,16.977,-23.5122,-46.51979,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,"",pt,Redmi Note 7,android,10,pt_BR,2023-09-10 22:55:36.500,impression
2023-09-10 22:55:44.651,2023-09-10 22:55:41.005,16.977,-23.5122,-46.51979,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,"",pt,Redmi Note 7,android,10,pt_BR,2023-09-10 22:55:36.500,impression
2023-09-10 22:55:44.225,2023-09-10 22:55:41.005,16.977,-23.5122,-46.51979,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,"",pt,Redmi Note 7,android,10,pt_BR,2023-09-10 22:55:36.500,impression
2023-09-10 22:55:44.224,2023-09-10 22:55:41.005,16.977,-23.5122,-46.51979,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,"",pt,Redmi Note 7,android,10,pt_BR,2023-09-10 22:55:36.500,impression
2023-09-10 22:55:44.223,2023-09-10 22:55:41.005,16.977,-23.5122,-46.51979,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,"",pt,Redmi Note 7,android,10,pt_BR,2023-09-10 22:55:36.500,impression
2023-09-10 22:55:44.220,2023-09-10 22:55:41.005,16.977,-23.5122,-46.51979,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,"",pt,Redmi Note 7,android,10,pt_BR,2023-09-10 22:55:36.500,impression
2023-09-10 22:55:44.208,2023-09-10 22:55:41.005,16.977,-23.5122,-46.51979,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,"",pt,Redmi Note 7,android,10,pt_BR,2023-09-10 22:55:36.500,impression
2023-09-10 22:55:44.185,2023-09-10 22:55:41.005,16.977,-23.5122,-46.51979,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,"",pt,Redmi Note 7,android,10,pt_BR,2023-09-10 22:55:36.500,custom
2023-09-10 22:55:44.177,2023-09-10 22:55:41.005,16.977,-23.5122,-46.51979,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,"",pt,Redmi Note 7,android,10,pt_BR,2023-09-10 22:55:36.500,custom
2023-09-10 22:55:44.135,2023-09-10 22:55:41.005,16.977,-23.5122,-46.51979,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,"",pt,Redmi Note 7,android,10,pt_BR,2023-09-10 22:55:36.500,impression
2023-09-10 22:55:44.129,2023-09-10 22:55:41.005,16.977,-23.5122,-46.51979,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,"",pt,Redmi Note 7,android,10,pt_BR,2023-09-10 22:55:36.500,tap
2023-09-10 22:55:42.685,2023-09-10 22:55:41.005,16.977,-23.5122,-46.51979,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,"",pt,Redmi Note 7,android,10,pt_BR,2023-09-10 22:55:36.500,impression
2023-09-10 22:55:42.592,2023-09-10 22:55:41.005,16.977,-23.5122,-46.51979,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,"",pt,Redmi Note 7,android,10,pt_BR,2023-09-10 22:55:36.500,impression
2023-09-10 22:55:42.370,2023-09-10 22:55:41.005,16.977,-23.5122,-46.51979,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,"",pt,Redmi Note 7,android,10,pt_BR,2023-09-10 22:55:36.500,impression
2023-09-10 22:55:42.352,2023-09-10 22:55:41.005,16.977,-23.5122,-46.51979,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,"",pt,Redmi Note 7,android,10,pt_BR,2023-09-10 22:55:36.500,impression
2023-09-10 22:55:42.301,2023-09-10 22:55:41.005,16.977,-23.5122,-46.51979,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,"",pt,Redmi Note 7,android,10,pt_BR,2023-09-10 22:55:36.500,impression
2023-09-10 22:55:42.247,2023-09-10 22:55:41.005,16.977,-23.5122,-46.51979,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,"",pt,Redmi Note 7,android,10,pt_BR,2023-09-10 22:55:36.500,impression
2023-09-10 22:55:42.228,2023-09-10 22:55:41.005,16.977,-23.5122,-46.51979,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,"",pt,Redmi Note 7,android,10,pt_BR,2023-09-10 22:55:36.500,impression
2023-09-10 22:55:42.208,2023-09-10 22:55:41.005,16.977,-23.5122,-46.51979,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,"",pt,Redmi Note 7,android,10,pt_BR,2023-09-10 22:55:36.500,impression
2023-09-10 22:55:42.141,2023-09-10 22:55:36.066,20.0,-23.5122,-46.51979,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,"",pt,Redmi Note 7,android,10,pt_BR,2023-09-10 22:55:36.500,custom
2023-09-10 22:55:42.140,2023-09-10 22:55:36.066,20.0,-23.5122,-46.51979,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,"",pt,Redmi Note 7,android,10,pt_BR,2023-09-10 22:55:36.500,custom
2023-09-10 22:55:42.136,2023-09-10 22:55:36.066,20.0,-23.5122,-46.51979,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,"",pt,Redmi Note 7,android,10,pt_BR,2023-09-10 22:55:36.500,custom
2023-09-10 22:55:42.121,2023-09-10 22:55:36.066,20.0,-23.5122,-46.51979,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,"",pt,Redmi Note 7,android,10,pt_BR,2023-09-10 22:55:36.500,impression
2023-09-10 22:55:42.036,2023-09-10 22:55:36.066,20.0,-23.5122,-46.51979,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,"",pt,Redmi Note 7,android,10,pt_BR,2023-09-10 22:55:36.500,custom
2023-09-10 22:55:42.035,2023-09-10 22:55:36.066,20.0,-23.5122,-46.51979,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,"",pt,Redmi Note 7,android,10,pt_BR,2023-09-10 22:55:36.500,custom
2023-09-10 22:55:42.035,2023-09-10 22:55:36.066,20.0,-23.5122,-46.51979,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,"",pt,Redmi Note 7,android,10,pt_BR,2023-09-10 22:55:36.500,custom
2023-09-10 22:55:42.015,2023-09-10 22:55:36.066,20.0,-23.5122,-46.51979,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,"",pt,Redmi Note 7,android,10,pt_BR,2023-09-10 22:55:36.500,impression
2023-09-10 22:55:41.993,2023-09-10 22:55:36.066,20.0,-23.5122,-46.51979,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,"",pt,Redmi Note 7,android,10,pt_BR,2023-09-10 22:55:36.500,custom
